district_id,district,school_id,school,grade,scheduled_start,actual_start,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,survey_date
721,Richmond County,5566,Laney High School,09-12 ,8/5/2020,9/8/2020,Virtual,Virtual,Virtual,Virtual,Virtual,In-person,Hybrid,Hybrid,In-person,In-person,,,,,,,4,4,,,7/28/2021 2:54
722,Rockdale County,102,Peek's Chapel Elementary,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,107,General Ray Davis Middle School,06-08 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,110,Hicks Elementary School,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,174,Honey Creek Elementary School,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,176,Heritage High School,09-12 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,178,Barksdale Elementary School,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,189,Sims Elementary School,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,192,Salem High School,09-12 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,194,Shoal Creek Elementary School,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,197,Lorraine Elementary School,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,278,Conyers Middle School,06-08 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,289,Hightower Trail Elementary School,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,294,Memorial Middle School,06-08 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,378,Edwards Middle School,06-08 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,2050,Flat Shoals Elementary School,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,2052,Pine Street Elementary School,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,3052,Rockdale County High School,09-12 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
722,Rockdale County,5050,House Elementary School,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,,,,,,5,22,22,19,11/15/2021 6:58
723,Schley County,101,Schley Middle High School,06-12 ,7/31/2020,8/5/2020,Hybrid,Hybrid,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,17,8,,,7,,,,,,11/12/2021 12:00
723,Schley County,198,Schley County Elementary School,PK-05 ,7/31/2020,8/5/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,7,,,,,,11/12/2021 12:00
724,Screven County,191,Screven County Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/6/2021 6:31
724,Screven County,197,Screven County Middle School,06-08 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/6/2021 6:31
724,Screven County,4052,Screven County High School,09-12 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/6/2021 6:31
725,Seminole County,196,Seminole County Middle/High School,06-12 ,8/5/2020,8/24/2020,In-person,In-person,Hybrid,In-person,In-person,Hybrid,Hybrid,In-person,In-person,In-person,,,2,,,1,1,,,,8/30/2021 9:53
725,Seminole County,296,Seminole County Elementary School,PK-05 ,8/5/2020,8/24/2020,In-person,In-person,Hybrid,In-person,In-person,Hybrid,Hybrid,In-person,In-person,In-person,,,2,,,1,1,,,,8/30/2021 9:53
726,Griffin-Spalding County,101,Spalding High School,09-12 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,103,Moreland Road Elementary,PK-05 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,106,Carver Road Middle School,06-08 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,107,Kennedy Road Middle School,06-08 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,110,Rehoboth Road Middle School,06-08 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,187,Griffin High School,09-12 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,192,Cowan Road Elementary School,PK-05 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,195,Jordan Hill Road Elementary School,PK-05 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,199,Futral Road Elementary School,PK-05 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,201,Cowan Road Middle School,06-08 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,208,AZ Kelsey Academy,09-12 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,1050,Anne Street Elementary School,PK-05 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,1052,Jackson Road Elementary School,PK-05 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,1550,Atkinson Elementary School,PK-05 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,1750,Beaverbrook Elementary School,PK-05 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,2050,Crescent Road Elementary School,PK-05 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,2552,Moore Elementary School,PK-05 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
726,Griffin-Spalding County,4052,Orrs Elementary School,PK-05 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,In-person,In-person,Virtual,Virtual,Virtual,In-person,In-person,,,,,,,,,,,7/6/2021 7:47
727,Stephens County,104,Stephens County Middle School,06-08 ,8/5/2020,8/12/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:58
727,Stephens County,187,Liberty Elementary School,01-02 ,8/5/2020,8/12/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:58
727,Stephens County,195,Big A Elementary School,PK-KK ,8/5/2020,8/12/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:58
727,Stephens County,197,Toccoa Elementary School,02-04 ,8/5/2020,8/12/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:58
727,Stephens County,296,Stephens County Fifth Grade Academy,05-05 ,8/5/2020,8/12/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:58
727,Stephens County,5050,Stephens County High School,09-12 ,8/5/2020,8/12/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 7:58
728,Stewart County,101,Stewart County Middle School,06-08 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 7:10
728,Stewart County,192,Stewart County Elementary School,PK-05 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 7:10
728,Stewart County,201,Stewart County High School,09-12 ,8/3/2020,8/3/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 7:10
729,Sumter County,100,Sumter County Primary School,PK-01 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/30/2021 8:12
729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),09-12 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/30/2021 8:12
729,Sumter County,188,Sumter County Elementary School,02-03 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/30/2021 8:12
729,Sumter County,190,Sumter County Middle School,07-08 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/30/2021 8:12
729,Sumter County,205,Americus Sumter 9th Grade Academy,09-09 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/30/2021 8:12
729,Sumter County,595,Sumter County Intermediate School,04-06 ,8/5/2020,8/17/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/30/2021 8:12
730,Talbot County,190,Central Elementary/High School,PK-12 ,9/9/2020,9/9/2020,,In-person,In-person,In-person,Hybrid,Hybrid,Hybrid,In-person,In-person,In-person,,,,,13,19,15,,,,8/25/2021 9:56
731,Taliaferro County,102,Taliaferro County School,PK-12 ,8/5/2020,8/5/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Hybrid,Hybrid,,,,,,,,,3,3,6/30/2021 11:48
732,Tattnall County,101,North Tattnall Middle School,06-08 ,8/3/2020,9/8/2020,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 11:09
732,Tattnall County,194,Tattnall County High School,09-12 ,8/3/2020,9/8/2020,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 11:09
732,Tattnall County,201,South Tattnall Middle School,06-08 ,8/3/2020,9/8/2020,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 11:09
732,Tattnall County,301,Collins Elementary School,PK-05 ,8/3/2020,9/8/2020,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 11:09
732,Tattnall County,501,Glennville Elementary School,PK-05 ,8/3/2020,9/8/2020,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 11:09
732,Tattnall County,601,Reidsville Elementary School,PK-05 ,8/3/2020,9/8/2020,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 11:09
733,Taylor County,104,Taylor County Primary School,PK-02 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/26/2021 12:34
733,Taylor County,105,Taylor County Upper Elementary,03-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/26/2021 12:34
733,Taylor County,107,Georgia Center,04-12 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/26/2021 12:34
733,Taylor County,201,Taylor County High School,09-12 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/26/2021 12:34
733,Taylor County,205,Taylor County Middle School,06-08 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/26/2021 12:34
734,Telfair County,101,Telfair County Middle School,06-08 ,8/7/2020,9/8/2020,,In-person,In-person,Virtual,In-person,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,7/6/2021 11:50
734,Telfair County,104,Telfair County Elementary,PK-05 ,8/7/2020,9/8/2020,,In-person,In-person,Virtual,In-person,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,7/6/2021 11:50
734,Telfair County,201,Telfair County High School,09-12 ,8/7/2020,9/8/2020,,In-person,In-person,Virtual,In-person,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,7/6/2021 11:50
734,Telfair County,202,Telfair Alternative Preparation School,06-12 ,8/7/2020,9/8/2020,,In-person,In-person,Virtual,In-person,Virtual,In-person,In-person,In-person,In-person,,,,,,,,,,,7/6/2021 11:50
735,Terrell County,105,Terrell High School,09-12 ,7/30/2020,9/8/2020,,Hybrid,Hybrid,Hybrid,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,4,4,3,,,4,3,3,3,9/29/2021 7:27
735,Terrell County,109,Terrell Middle School,06-08 ,7/30/2020,9/8/2020,,Hybrid,Hybrid,Hybrid,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,4,4,3,,,4,3,3,3,9/29/2021 7:27
735,Terrell County,1051,Cooper-Carver Elementary School,PK-05 ,7/30/2020,9/8/2020,,Hybrid,Hybrid,Hybrid,Virtual,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,,4,4,3,,,4,3,3,3,9/29/2021 7:27
736,Thomas County,100,Bishop Hall Charter School,08-12 ,8/3/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 1:26
736,Thomas County,105,Hand In Hand Primary,PK-KK ,8/3/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 1:26
736,Thomas County,115,The Renaissance Center for Academic and Career Development,09-12 ,8/3/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 1:26
736,Thomas County,191,Thomas County Central High School,08-12 ,8/3/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 1:26
736,Thomas County,194,Cross Creek Elementary School,03-04 ,8/3/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 1:26
736,Thomas County,205,Thomas County Middle School,05-08 ,8/3/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 1:26
736,Thomas County,5050,Garrison-Pilcher Elementary School,01-02 ,8/3/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 1:26
737,Tift County,104,Annie Belle Clark Elementary School,PK-05 ,8/3/2020,8/10/2020,Hybrid,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,13,,,,,6,,,,,7/6/2021 2:31
737,Tift County,173,G. O. Bailey Elementary School,PK-05 ,8/3/2020,8/10/2020,Hybrid,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,13,,,,,6,,,,,7/6/2021 2:31
737,Tift County,199,Tift County High School,09-12 ,8/3/2020,8/10/2020,Hybrid,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,13,,,,,6,,,,,7/6/2021 2:31
737,Tift County,299,Eighth Street Middle School,06-08 ,8/3/2020,8/10/2020,Hybrid,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,13,,,,,6,,,,,7/6/2021 2:31
737,Tift County,1052,J. T. Reddick Elementary School,PK-05 ,8/3/2020,8/10/2020,Hybrid,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,13,,,,,6,,,,,7/6/2021 2:31
737,Tift County,2050,Len Lastinger Elementary School,PK-05 ,8/3/2020,8/10/2020,Hybrid,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,13,,,,,6,,,,,7/6/2021 2:31
737,Tift County,3050,Northside Elementary School,PK-05 ,8/3/2020,8/10/2020,Hybrid,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,13,,,,,6,,,,,7/6/2021 2:31
737,Tift County,3052,Northeast Middle School,06-08 ,8/3/2020,8/10/2020,Hybrid,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,13,,,,,6,,,,,7/6/2021 2:31
737,Tift County,4050,Omega Elementary School,PK-05 ,8/3/2020,8/10/2020,Hybrid,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,13,,,,,6,,,,,7/6/2021 2:31
737,Tift County,4052,Matt Wilson Elementary School,PK-05 ,8/3/2020,8/10/2020,Hybrid,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,13,,,,,6,,,,,7/6/2021 2:31
737,Tift County,5050,Charles Spencer Elementary School,PK-05 ,8/3/2020,8/10/2020,Hybrid,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,13,,,,,6,,,,,7/6/2021 2:31
738,Toombs County,103,Toombs County Middle School,06-08 ,8/7/2020,8/7/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 11:07
738,Toombs County,104,Lyons Primary School,PK-02 ,8/7/2020,8/7/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 11:07
738,Toombs County,192,Toombs County High School,09-12 ,8/7/2020,8/7/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 11:07
738,Toombs County,204,Lyons Upper Elementary,03-05 ,8/7/2020,8/7/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 11:07
738,Toombs County,4050,Toombs Central Elementary School,PK-05 ,8/7/2020,8/7/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/30/2021 11:07
739,Towns County,103,Towns County Elementary School,PK-05 ,8/17/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/15/2021 12:46
739,Towns County,104,Towns County Middle School,06-08 ,8/17/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/15/2021 12:46
